col_user,col_item,col_timestamp,col_rating
894,NUW,2020-11-20,1.0
894,RKLB,2019-05-28,1.0
894,NM-PH,2019-03-20,1.0
894,LANDO,2019-10-18,1.0
894,OBLG,2018-03-25,1.0
894,ODP,2020-04-13,1.0
894,ELBM,2019-02-27,1.0
894,CKX,2020-06-04,1.0
894,ASX,2020-11-20,1.0
894,VERB,2019-12-04,1.0
894,ONB,2019-03-22,1.0
894,MINM,2018-10-24,1.0
894,FCNCA,2019-04-18,1.0
894,TAOP,2018-11-29,1.0
894,SSY,2020-04-23,1.0
894,PMVC,2018-05-23,1.0
894,REGN,2019-12-25,1.0
894,C-PK,2019-02-22,1.0
894,CIFR,2019-10-11,1.0
895,ORC,2020-12-25,1.0
895,AWH,2018-09-18,1.0
895,WFC-PY,2019-11-30,1.0
895,NAVI,2019-06-08,1.0
895,WOLF,2020-06-17,1.0
895,CAAS,2020-11-16,1.0
895,CINF,2018-01-31,1.0
895,SISI,2019-02-01,1.0
895,WISA,2020-01-24,1.0
895,OTEX,2018-07-31,1.0
895,MAYS,2018-01-23,1.0
895,THTX,2020-08-01,1.0
895,CKX,2019-12-01,1.0
895,SJIJ,2020-08-08,1.0
895,HLMN,2018-07-27,1.0
895,OCC,2018-06-16,1.0
895,HYI,2020-02-28,1.0
895,SIX,2018-09-14,1.0
895,DAL,2019-05-24,1.0
895,AZPN,2018-02-21,1.0
895,CODI-PC,2020-04-04,1.0
895,VLTA,2020-12-17,1.0
895,CNET,2019-01-03,1.0
895,CARA,2019-01-11,1.0
895,IESC,2018-07-14,1.0
895,SUM,2019-10-31,1.0
895,ARR,2020-10-31,1.0
895,MSB,2020-03-24,1.0
896,TVE,2019-07-01,1.0
896,MBRX,2019-06-29,1.0
896,REYN,2020-09-29,1.0
896,VIIAU,2019-05-19,1.0
896,KRYS,2018-08-11,1.0
896,EGLX,2019-02-06,1.0
896,SUM,2018-04-16,1.0
896,NEWT,2018-09-17,1.0
896,XBIT,2018-01-07,1.0
896,NMK-PC,2020-05-15,1.0
896,DHT,2019-03-09,1.0
896,STOR,2021-01-05,1.0
896,CARA,2018-05-26,1.0
896,CXE,2020-06-22,1.0
896,ADSK,2018-12-17,1.0
896,GWH,2020-05-04,1.0
896,PRIF-PF,2020-01-25,1.0
896,VTR,2020-10-24,1.0
896,EHI,2020-03-13,1.0
896,IIF,2019-12-30,1.0
896,TAOP,2018-01-07,1.0
896,MSB,2018-11-02,1.0
897,NTB,2020-04-11,1.0
897,DB,2020-09-15,1.0
897,WSTG,2019-05-09,1.0
897,BURL,2020-03-05,1.0
897,SNFCA,2019-06-18,1.0
897,ZWS,2019-02-21,1.0
897,BW,2018-10-02,1.0
897,PRIF-PF,2018-02-23,1.0
897,CSTE,2018-06-17,1.0
897,LPI,2019-03-20,1.0
898,AWH,2019-02-23,1.0
898,VTR,2018-02-10,1.0
898,WOLF,2020-10-03,1.0
898,ARR,2020-10-30,1.0
898,IIF,2018-03-05,1.0
898,CXE,2019-04-02,1.0
898,SPWH,2020-12-30,1.0
898,CPE,2019-10-29,1.0
898,CHD,2020-12-03,1.0
898,BW,2018-10-09,1.0
898,EGLX,2019-12-29,1.0
898,MDWD,2018-03-12,1.0
898,NSYS,2018-08-04,1.0
898,ESLT,2020-12-04,1.0
898,KRYS,2019-06-21,1.0
898,WISA,2018-12-29,1.0
898,BNTX,2018-10-23,1.0
898,NMK-PC,2018-03-04,1.0
898,RCHG,2020-08-15,1.0
898,LPI,2019-05-06,1.0
898,GWH,2019-01-02,1.0
898,SBI,2019-10-05,1.0
898,AKO-A,2019-02-24,1.0
898,CODI-PC,2020-11-20,1.0
898,HUBS,2020-02-14,1.0
898,ONB,2020-07-04,1.0
898,CB,2019-01-20,1.0
898,AREN,2019-12-31,1.0
898,REYN,2020-02-03,1.0
898,PACB,2019-06-12,1.0
898,MARA,2019-02-08,1.0
899,BILI,2019-07-18,1.0
899,NTB,2020-07-30,1.0
899,MARA,2020-11-15,1.0
899,RKLB,2018-07-08,1.0
899,KMT,2019-10-02,1.0
899,NMK-PC,2020-08-31,1.0
899,FNV,2019-06-25,1.0
899,MSB,2019-07-12,1.0
899,REGN,2020-07-31,1.0
899,PRIF-PF,2020-08-09,1.0
899,CINF,2020-06-01,1.0
899,ASX,2018-08-12,1.0
899,BEKE,2018-06-19,1.0
899,AEO,2021-01-07,1.0
899,HCXY,2018-08-30,1.0
899,CXE,2018-10-27,1.0
899,BCS,2018-07-17,1.0
899,FCNCA,2018-02-23,1.0
899,GSIT,2018-05-19,1.0
899,KRYS,2018-07-16,1.0
899,OTIS,2020-04-16,1.0
899,LCNB,2019-05-31,1.0
899,NUW,2019-08-29,1.0
899,FRTX,2018-12-26,1.0
899,GHG,2020-07-11,1.0
899,IGT,2018-05-13,1.0
899,AREN,2019-05-25,1.0
899,XBIT,2018-07-02,1.0
899,KVHI,2019-08-09,1.0
899,WISA,2018-07-17,1.0
899,BRFS,2020-10-20,1.0
900,GNK,2019-01-29,1.0
900,GGZ,2018-03-12,1.0
900,STOR,2019-05-06,1.0
900,NVRO,2020-04-12,1.0
900,MESO,2019-06-23,1.0
900,HUBS,2019-08-06,1.0
900,ORC,2018-01-15,1.0
900,NAVI,2018-11-29,1.0
900,AVTR,2018-05-20,1.0
900,SIX,2018-02-10,1.0
900,GWH,2020-08-25,1.0
900,OCC,2018-12-11,1.0
900,MTN,2018-07-30,1.0
901,BILI,2020-11-07,1.0
901,LFTR,2019-01-08,1.0
901,OCC,2018-11-01,1.0
901,JYAC,2018-06-13,1.0
901,BURL,2019-02-26,1.0
901,DAL,2020-04-03,1.0
901,ONB,2020-05-16,1.0
901,FRTX,2018-08-19,1.0
901,KWR,2019-04-29,1.0
901,FCNCA,2020-04-14,1.0
901,CIFR,2018-01-03,1.0
901,CPE,2019-01-26,1.0
901,MSB,2018-03-21,1.0
901,RCM,2020-02-25,1.0
901,NVRO,2018-01-04,1.0
901,CTA-PA,2018-01-12,1.0
901,SPSC,2019-05-30,1.0
901,NAVI,2019-10-26,1.0
901,MSPR,2020-04-12,1.0
901,STAB,2020-03-27,1.0
901,VFC,2020-03-31,1.0
901,IBOC,2019-09-12,1.0
901,CODI-PC,2019-06-02,1.0
901,MDJH,2019-01-04,1.0
902,SNFCA,2020-12-19,1.0
902,ASX,2019-11-20,1.0
902,SYRS,2019-09-23,1.0
902,GWH,2018-06-25,1.0
902,PHM,2020-09-24,1.0
902,SCM,2019-06-21,1.0
902,IESC,2018-01-24,1.0
902,SPSC,2019-07-29,1.0
902,RCM,2019-05-23,1.0
902,KALU,2020-07-04,1.0
902,LANDO,2019-05-06,1.0
902,PUMP,2019-10-26,1.0
902,KWR,2019-12-17,1.0
902,EVG,2020-05-17,1.0
902,AEMD,2019-08-17,1.0
902,TRU,2019-12-21,1.0
902,AKO-A,2020-04-11,1.0
902,SIM,2019-04-26,1.0
902,SAVE,2021-01-05,1.0
902,BRFS,2020-07-15,1.0
902,BCS,2019-10-26,1.0
902,VERB,2020-07-09,1.0
902,CKX,2018-04-15,1.0
902,SJIJ,2020-04-21,1.0
902,PETS,2020-03-30,1.0
902,FRTX,2020-10-02,1.0
902,TDS,2019-01-21,1.0
902,GH,2020-09-25,1.0
902,DOOR,2019-05-06,1.0
902,AZPN,2018-04-03,1.0
902,GLOP-PA,2019-06-23,1.0
902,AIRTP,2020-09-25,1.0
902,IGT,2020-09-28,1.0
902,C-PK,2019-08-12,1.0
902,CINF,2019-10-22,1.0
903,AMZN,2018-10-30,1.0
903,CNI,2019-08-22,1.0
903,CKX,2019-01-05,1.0
903,EQH-PC,2018-06-23,1.0
903,PHD,2019-01-12,1.0
903,LCNB,2019-12-24,1.0
903,WFC-PY,2018-10-07,1.0
903,DEI,2018-07-14,1.0
903,HUBS,2020-10-27,1.0
903,GH,2019-12-18,1.0
903,AEMD,2020-04-09,1.0
903,GNK,2018-11-28,1.0
903,ZWS,2018-01-20,1.0
903,OCC,2020-01-28,1.0
903,MAYS,2020-03-25,1.0
903,SIM,2020-12-17,1.0
903,TPL,2020-03-01,1.0
904,KIM-PM,2018-08-10,1.0
904,MESO,2019-01-20,1.0
904,SAVE,2020-11-22,1.0
904,GH,2020-01-05,1.0
904,UI,2019-03-16,1.0
904,HUBS,2020-05-03,1.0
904,SNFCA,2018-03-13,1.0
904,WFC-PY,2019-06-13,1.0
904,PMVC,2019-01-04,1.0
904,SPSC,2020-04-14,1.0
904,THTX,2018-03-06,1.0
904,ELBM,2019-06-28,1.0
904,BEKE,2018-12-06,1.0
904,VLTA,2018-04-11,1.0
904,ARR,2020-10-03,1.0
904,OCC,2019-08-24,1.0
904,FNV,2019-01-03,1.0
904,XBIT,2019-11-26,1.0
904,CINF,2020-06-15,1.0
904,EVG,2020-10-24,1.0
904,AIRTP,2020-07-29,1.0
904,VTR,2020-12-19,1.0
904,PSEC,2018-06-15,1.0
904,JYAC,2019-08-16,1.0
904,AUY,2018-05-03,1.0
904,ADSK,2019-09-24,1.0
904,HTD,2019-11-06,1.0
904,CXE,2018-11-16,1.0
904,RITM-PC,2020-03-20,1.0
904,WSTG,2019-02-26,1.0
904,NM-PH,2018-12-07,1.0
904,MFGP,2019-06-01,1.0
905,WLYB,2019-01-02,1.0
905,LFTR,2019-03-03,1.0
905,KIM-PM,2020-07-27,1.0
905,CIFR,2020-03-18,1.0
905,XRX,2018-03-25,1.0
905,MARA,2018-11-23,1.0
906,VBTX,2018-08-20,1.0
906,VIIAU,2018-02-18,1.0
906,SAH,2019-04-24,1.0
906,HYI,2020-10-22,1.0
906,JCTCF,2018-06-08,1.0
906,HUBS,2018-04-06,1.0
906,TVE,2020-12-06,1.0
906,MINM,2018-02-03,1.0
906,CXW,2018-11-14,1.0
906,EVG,2018-10-02,1.0
906,FRTX,2020-12-15,1.0
906,CTA-PB,2019-05-09,1.0
906,BCS,2020-07-16,1.0
906,ADSK,2019-10-14,1.0
906,SBI,2019-09-05,1.0
906,NM-PH,2020-07-27,1.0
906,EQH-PC,2019-07-26,1.0
906,SRLP,2020-08-18,1.0
907,AUY,2019-11-30,1.0
907,ORC,2019-07-20,1.0
907,BEKE,2020-01-13,1.0
907,NNDM,2019-08-13,1.0
907,MDWD,2018-06-01,1.0
907,RCM,2018-10-15,1.0
907,WSTG,2018-06-15,1.0
907,KRYS,2019-05-22,1.0
907,NM-PH,2019-12-16,1.0
907,CIFR,2020-06-27,1.0
907,SIX,2018-02-24,1.0
907,IRDM,2018-12-07,1.0
907,CHD,2020-07-18,1.0
907,SYRS,2019-05-09,1.0
907,DHT,2018-05-22,1.0
907,NTIC,2020-02-21,1.0
907,PRIF-PF,2019-05-11,1.0
907,PDT,2020-06-17,1.0
907,NAVI,2018-09-18,1.0
907,CHE,2018-11-14,1.0
907,AMZN,2020-05-05,1.0
907,ASX,2019-07-23,1.0
907,JKHY,2018-05-19,1.0
907,NVR,2019-08-11,1.0
907,AEMD,2020-03-11,1.0
907,CXW,2020-09-03,1.0
907,GGZ,2018-01-08,1.0
907,CPE,2019-03-21,1.0
907,RYTM,2020-06-29,1.0
907,XBIT,2020-05-21,1.0
907,NVTA,2018-09-05,1.0
907,ZWS,2018-03-13,1.0
907,GHG,2018-08-29,1.0
907,ELBM,2018-07-16,1.0
908,BURL,2019-01-05,1.0
908,RCHG,2020-09-01,1.0
908,HUBS,2018-03-23,1.0
908,SIM,2018-11-24,1.0
908,WSTG,2019-05-19,1.0
908,DAL,2018-09-28,1.0
908,VNTR,2018-10-30,1.0
908,IIF,2018-01-21,1.0
908,STOR,2018-08-27,1.0
908,AUY,2019-12-11,1.0
908,WMC,2019-02-01,1.0
908,APTV-PA,2020-02-04,1.0
908,AEMD,2018-09-24,1.0
908,VFC,2018-09-18,1.0
908,MBRX,2019-05-15,1.0
908,AMZN,2018-04-16,1.0
908,NEWT,2019-10-08,1.0
908,HTD,2020-12-13,1.0
908,IRDM,2020-02-02,1.0
908,PHM,2019-05-01,1.0
908,SJIJ,2018-01-23,1.0
908,CSTE,2018-05-24,1.0
908,SBCF,2019-04-12,1.0
908,WLYB,2018-11-08,1.0
908,GNK,2019-01-19,1.0
908,WISA,2019-11-16,1.0
908,PMTS,2020-11-27,1.0
909,KRYS,2018-09-07,1.0
909,WLYB,2021-01-04,1.0
909,SISI,2019-10-13,1.0
909,STAB,2018-05-02,1.0
909,NVTA,2020-05-24,1.0
909,XEL,2020-04-12,1.0
909,SUM,2019-07-16,1.0
909,T-PC,2018-08-01,1.0
909,PRIF-PF,2019-05-28,1.0
909,WSTG,2020-02-22,1.0
909,MESO,2020-10-18,1.0
909,BCS,2018-12-17,1.0
909,AEO,2020-01-22,1.0
909,CHD,2020-06-05,1.0
909,CSTE,2019-03-01,1.0
909,XRX,2019-07-13,1.0
909,UI,2020-07-14,1.0
909,AZPN,2019-06-23,1.0
909,SAVE,2018-12-12,1.0
909,GOCO,2019-09-17,1.0
909,VERB,2020-02-28,1.0
909,EGLX,2018-12-12,1.0
909,IIF,2020-03-31,1.0
909,WMC,2020-01-12,1.0
909,BRFS,2020-05-01,1.0
909,NVRO,2018-09-08,1.0
909,SCM,2020-12-09,1.0
909,NUW,2020-08-02,1.0
909,ARR,2018-11-07,1.0
909,LPI,2018-10-31,1.0
909,LANDO,2019-10-13,1.0
909,IGT,2018-12-11,1.0
909,MTN,2018-03-01,1.0
909,HCXY,2020-07-23,1.0
909,GH,2019-09-01,1.0
909,PHM,2018-06-19,1.0
909,GHG,2020-04-16,1.0
910,TNP,2018-07-28,1.0
910,PUMP,2018-02-15,1.0
910,REGN,2019-09-13,1.0
910,EQH-PC,2019-07-29,1.0
910,ASX,2018-04-16,1.0
910,GOCO,2019-12-16,1.0
910,HEES,2019-10-07,1.0
910,KIM-PM,2018-09-20,1.0
910,SPSC,2019-01-19,1.0
910,BCS,2020-01-14,1.0
910,HTD,2020-03-09,1.0
910,DEI,2020-11-07,1.0
910,WFC-PY,2018-05-24,1.0
910,SIX,2019-09-14,1.0
910,GNK,2018-03-11,1.0
910,REYN,2018-05-11,1.0
910,PHD,2020-04-22,1.0
911,SPSC,2020-07-01,1.0
911,PHM,2020-12-04,1.0
911,AEMD,2019-10-23,1.0
911,WISA,2018-03-31,1.0
911,IRDM,2019-01-18,1.0
911,BNTX,2018-03-01,1.0
911,MARA,2018-07-04,1.0
911,NEWT,2018-11-19,1.0
911,CXE,2019-09-15,1.0
911,SSY,2019-05-03,1.0
911,VBTX,2019-08-03,1.0
911,EHI,2019-03-11,1.0
911,NVEC,2020-02-16,1.0
911,AUY,2020-07-18,1.0
911,SAH,2018-06-27,1.0
911,PDT,2019-03-06,1.0
911,CARA,2020-09-04,1.0
911,FGF,2018-02-15,1.0
911,CKX,2019-03-21,1.0
911,VLTA,2020-05-08,1.0
911,ARR,2018-06-15,1.0
911,JYAC,2019-03-09,1.0
911,MESO,2020-07-02,1.0
912,JYAC,2019-05-03,1.0
912,MSPR,2019-08-06,1.0
912,ELBM,2019-09-01,1.0
912,SJIJ,2020-07-06,1.0
912,OTIS,2018-08-14,1.0
912,HTD,2019-10-27,1.0
912,LFTR,2019-06-25,1.0
912,SPWH,2020-11-07,1.0
912,WSTG,2018-02-22,1.0
912,IBOC,2019-06-30,1.0
912,MBRX,2018-03-05,1.0
912,ESLT,2020-08-28,1.0
912,FNV,2019-09-19,1.0
912,CARA,2019-08-29,1.0
912,BHC,2019-08-08,1.0
912,DHT,2021-01-02,1.0
912,BW,2020-10-28,1.0
912,ONB,2018-02-14,1.0
912,WPRT,2020-08-25,1.0
912,GOCO,2020-05-17,1.0
912,EQH-PC,2019-06-28,1.0
912,MFGP,2020-06-10,1.0
912,RITM-PC,2020-04-08,1.0
912,KRG,2020-03-08,1.0
912,ASX,2018-09-01,1.0
912,MARA,2019-07-07,1.0
912,SAVE,2018-06-03,1.0
912,TARS,2019-10-13,1.0
912,HEES,2018-02-03,1.0
912,CTA-PA,2020-09-05,1.0
912,GSIT,2019-08-12,1.0
912,PACB,2020-11-16,1.0
912,NM-PH,2019-11-02,1.0
913,HTD,2018-06-22,1.0
913,AGMH,2020-05-25,1.0
913,PETS,2020-08-27,1.0
913,HYI,2019-03-04,1.0
913,AIRTP,2019-07-10,1.0
913,ONB,2018-06-18,1.0
913,ARR,2020-07-09,1.0
913,NMK-PC,2019-09-08,1.0
913,RITM-PC,2018-12-01,1.0
913,STAB,2020-12-17,1.0
913,FNV,2020-11-06,1.0
913,DOOR,2020-11-23,1.0
913,TNP,2018-02-04,1.0
913,IRDM,2020-07-10,1.0
913,SAVE,2020-03-08,1.0
913,AVTR,2019-07-06,1.0
913,MDWD,2020-04-10,1.0
913,TAK,2018-06-20,1.0
913,WOLF,2018-02-04,1.0
913,XEL,2019-06-12,1.0
913,SJIJ,2018-05-22,1.0
913,OCC,2018-04-30,1.0
913,RRGB,2020-06-13,1.0
913,NVRO,2018-05-21,1.0
913,LCNB,2021-01-09,1.0
913,FRTX,2020-04-27,1.0
913,GWH,2018-12-15,1.0
913,FCNCA,2018-01-04,1.0
913,GGZ,2020-09-21,1.0
913,RYTM,2020-09-11,1.0
913,SBCF,2020-08-29,1.0
913,DHT,2020-08-14,1.0
913,NVTA,2018-12-21,1.0
913,BHC,2019-08-13,1.0
913,REGN,2019-02-02,1.0
913,C-PK,2020-09-13,1.0
913,MINM,2019-10-13,1.0
913,MTN,2019-05-02,1.0
914,GWH,2020-02-07,1.0
914,GHG,2018-08-19,1.0
914,SBI,2020-05-06,1.0
914,HRMY,2020-11-06,1.0
914,KALU,2018-04-04,1.0
914,MTN,2018-10-04,1.0
914,OTIS,2020-06-15,1.0
914,AMZN,2020-07-16,1.0
914,TPL,2019-08-04,1.0
914,CINF,2020-09-05,1.0
914,STAB,2019-11-03,1.0
914,CTA-PB,2019-09-29,1.0
914,PRIF-PF,2020-01-13,1.0
914,FNV,2020-12-04,1.0
914,OTEX,2019-09-11,1.0
914,FCNCP,2018-06-03,1.0
914,ORC,2020-10-03,1.0
914,AZPN,2020-11-08,1.0
914,ODP,2018-04-01,1.0
914,GGZ,2018-06-14,1.0
914,WLYB,2019-01-03,1.0
914,MINM,2018-01-06,1.0
914,CIFR,2018-12-27,1.0
914,WOLF,2020-06-21,1.0
914,ARR,2018-11-23,1.0
914,IRDM,2018-12-27,1.0
914,SISI,2018-09-28,1.0
914,PMVC,2020-11-14,1.0
914,VLTA,2020-08-02,1.0
914,NMK-PC,2019-08-14,1.0
914,TNP,2020-08-06,1.0
914,NTB,2020-03-12,1.0
914,VTVT,2020-07-29,1.0
914,NVR,2019-12-11,1.0
914,ASX,2019-04-20,1.0
915,UAMY,2019-06-26,1.0
915,XBIT,2019-04-10,1.0
915,VFC,2019-05-25,1.0
915,ADSK,2018-05-18,1.0
915,AKO-A,2021-01-04,1.0
915,BEKE,2019-08-08,1.0
915,SAH,2019-11-04,1.0
915,PHD,2019-12-07,1.0
915,ESLT,2020-08-05,1.0
915,CB,2018-04-12,1.0
915,RCM,2018-06-21,1.0
915,REYN,2018-12-09,1.0
915,TXMD,2020-05-29,1.0
915,HTD,2018-11-20,1.0
915,KRYS,2020-11-19,1.0
915,AVTR,2018-11-07,1.0
915,ZWS,2020-05-01,1.0
915,CSTE,2019-01-10,1.0
915,SSY,2020-06-23,1.0
915,IGT,2021-01-01,1.0
915,MINM,2019-06-23,1.0
915,WISA,2019-04-19,1.0
915,AZPN,2019-11-04,1.0
915,VTVT,2020-05-11,1.0
915,MFGP,2020-09-15,1.0
915,FGF,2019-11-17,1.0
915,NMK-PC,2018-01-30,1.0
915,NVR,2019-11-11,1.0
915,JYAC,2020-05-05,1.0
915,AUY,2020-06-11,1.0
915,ACGL,2019-09-29,1.0
915,SJIJ,2019-03-19,1.0
915,MARA,2020-11-11,1.0
915,NTIC,2019-06-14,1.0
915,XEL,2019-04-27,1.0
915,VERB,2018-02-04,1.0
915,MTN,2018-01-09,1.0
915,RYTM,2020-12-27,1.0
916,C-PK,2018-11-01,1.0
916,XRX,2018-12-13,1.0
916,KRG,2018-11-11,1.0
916,RRGB,2019-02-01,1.0
916,RCHG,2019-02-05,1.0
916,EHI,2019-10-12,1.0
916,ELBM,2018-06-19,1.0
916,MSB,2020-04-23,1.0
916,SSY,2020-03-05,1.0
916,BCS,2020-06-14,1.0
916,UAMY,2018-01-04,1.0
916,SNFCA,2018-06-14,1.0
916,REYN,2019-11-23,1.0
916,FCNCA,2019-02-04,1.0
917,STOR,2018-12-08,1.0
917,CXE,2020-05-27,1.0
917,SAVE,2018-12-14,1.0
917,DEI,2019-01-31,1.0
917,HSTO,2019-04-08,1.0
917,NVRO,2019-02-07,1.0
917,JCTCF,2018-09-09,1.0
917,MAYS,2018-06-03,1.0
917,GGZ,2019-08-31,1.0
917,UAMY,2018-08-02,1.0
917,VFC,2020-04-09,1.0
917,HEES,2018-11-14,1.0
917,PHD,2020-07-01,1.0
917,NEWT,2018-08-19,1.0
917,TAOP,2018-01-19,1.0
917,KALU,2019-01-08,1.0
917,LANDO,2019-09-01,1.0
917,REGN,2020-10-16,1.0
917,TDS,2019-05-17,1.0
917,WSTG,2020-03-05,1.0
917,SAH,2020-07-05,1.0
917,IGT,2020-06-16,1.0
917,NUW,2019-11-18,1.0
917,MDJH,2019-04-27,1.0
918,NUW,2020-06-27,1.0
918,CNET,2020-04-26,1.0
918,GHG,2019-10-24,1.0
918,AGMH,2018-06-30,1.0
918,RCHG,2020-09-27,1.0
918,EGLX,2020-11-23,1.0
918,SPWH,2020-06-04,1.0
918,ONB,2019-08-18,1.0
918,MBRX,2020-04-30,1.0
918,VLTA,2018-04-03,1.0
918,SNFCA,2020-04-22,1.0
918,OCC,2019-06-30,1.0
918,GSIT,2018-07-27,1.0
918,OBLG,2018-12-20,1.0
918,AUY,2018-09-30,1.0
918,JYAC,2019-03-21,1.0
918,RYTM,2019-01-04,1.0
918,LPI,2018-04-06,1.0
919,MINM,2018-01-15,1.0
919,SNFCA,2018-03-25,1.0
919,CNI,2018-11-04,1.0
919,NTIC,2019-12-20,1.0
919,RKLB,2018-12-19,1.0
919,LPI,2019-11-05,1.0
919,SPSC,2020-07-09,1.0
919,JYAC,2018-02-27,1.0
919,PMTS,2019-02-04,1.0
919,PMVC,2020-03-06,1.0
919,GNK,2019-08-02,1.0
919,NNDM,2018-11-17,1.0
919,MSPR,2018-08-09,1.0
919,NVRO,2020-11-22,1.0
919,AIRTP,2020-04-21,1.0
919,DB,2018-11-19,1.0
919,ONB,2018-03-17,1.0
919,AEMD,2018-10-20,1.0
919,ASX,2020-08-16,1.0
919,MAYS,2020-08-31,1.0
919,OBLG,2019-04-01,1.0
919,VFC,2018-04-27,1.0
919,DHT,2018-04-10,1.0
919,MESO,2019-11-14,1.0
920,VTR,2020-08-27,1.0
920,BILI,2019-01-29,1.0
920,FCNCA,2020-07-28,1.0
920,HCXY,2019-12-04,1.0
920,MFGP,2020-06-18,1.0
920,CAAS,2018-07-04,1.0
920,TDS,2018-11-17,1.0
920,T-PC,2018-03-02,1.0
920,GHG,2019-05-08,1.0
920,PRIF-PF,2020-07-28,1.0
920,SCM,2019-04-22,1.0
920,GNK,2019-06-20,1.0
920,IRDM,2018-03-12,1.0
920,VBTX,2018-05-01,1.0
920,PACB,2018-03-15,1.0
920,TAOP,2019-03-10,1.0
920,EVG,2020-03-13,1.0
920,BRFS,2018-06-03,1.0
920,C-PK,2019-04-14,1.0
920,SJIJ,2018-01-02,1.0
920,NVTA,2018-04-10,1.0
920,AEMD,2019-11-23,1.0
920,CPE,2019-04-03,1.0
920,STOR,2018-04-22,1.0
920,ZWS,2019-09-15,1.0
920,BEKE,2018-09-20,1.0
920,APTV-PA,2020-09-13,1.0
920,PHD,2019-05-21,1.0
920,FGF,2020-09-15,1.0
920,UAMY,2018-07-15,1.0
920,OTIS,2018-01-25,1.0
920,IBOC,2018-01-12,1.0
921,ELBM,2019-11-02,1.0
921,FGF,2019-12-28,1.0
921,XRX,2020-06-05,1.0
921,MAYS,2019-08-29,1.0
921,HCXY,2018-02-11,1.0
921,MBRX,2019-01-17,1.0
921,NVRO,2020-05-05,1.0
921,PHD,2021-01-06,1.0
921,NM-PH,2020-03-21,1.0
921,CTA-PA,2019-01-25,1.0
921,BW,2021-01-01,1.0
921,MDWD,2019-05-18,1.0
921,CNET,2019-08-17,1.0
921,RRGB,2020-10-11,1.0
921,HLMN,2020-05-21,1.0
922,CTA-PA,2020-07-11,1.0
922,CKX,2019-10-11,1.0
922,DHT,2019-12-19,1.0
922,PRIF-PF,2019-12-16,1.0
922,MBRX,2018-04-16,1.0
922,GOCO,2019-12-01,1.0
922,LFTR,2018-08-11,1.0
922,AUY,2019-09-03,1.0
922,WLYB,2020-01-16,1.0
922,SAH,2018-08-04,1.0
922,HLMN,2020-01-04,1.0
922,OTEX,2018-05-11,1.0
922,ONB,2020-05-15,1.0
922,AEO,2018-02-20,1.0
922,NSYS,2019-06-15,1.0
922,LCNB,2019-10-24,1.0
922,FRTX,2018-03-03,1.0
922,KRG,2019-05-17,1.0
922,WPRT,2018-10-20,1.0
922,CXE,2018-10-13,1.0
922,PHD,2020-06-19,1.0
922,SIM,2018-08-16,1.0
922,ASX,2020-07-05,1.0
922,UAMY,2020-08-31,1.0
922,HTD,2020-11-27,1.0
922,SPSC,2019-11-19,1.0
922,STOR,2019-03-27,1.0
923,HEES,2018-05-24,1.0
923,CODI-PC,2018-10-10,1.0
923,DESP,2018-04-26,1.0
923,SAVE,2019-11-17,1.0
923,WPRT,2019-08-23,1.0
923,HUBS,2018-08-23,1.0
923,GWH,2019-02-03,1.0
923,NUW,2020-06-29,1.0
923,KIM-PM,2018-07-29,1.0
923,REYN,2018-10-27,1.0
923,WLYB,2018-07-12,1.0
923,ACGL,2020-09-18,1.0
924,SUM,2018-04-04,1.0
924,SYRS,2020-11-26,1.0
924,SAH,2018-05-13,1.0
925,WOLF,2018-02-14,1.0
925,DAL,2018-08-10,1.0
925,GLOP-PA,2018-08-20,1.0
925,BURL,2018-08-21,1.0
925,BHC,2020-01-23,1.0
925,REGN,2018-03-15,1.0
925,GH,2019-07-05,1.0
925,TAK,2019-05-21,1.0
925,HRMY,2018-09-29,1.0
925,TDS,2018-05-22,1.0
925,GOCO,2020-12-14,1.0
925,FRTX,2020-06-10,1.0
925,NMK-PC,2019-10-18,1.0
925,SUM,2020-01-14,1.0
925,PMVC,2019-01-26,1.0
925,MESO,2019-03-24,1.0
925,ARR,2020-08-06,1.0
925,CODI-PC,2019-08-17,1.0
925,BW,2018-05-23,1.0
925,MSPR,2019-02-10,1.0
925,TNP,2019-12-06,1.0
925,CKX,2018-02-24,1.0
925,NVEC,2020-08-16,1.0
925,DESP,2018-02-26,1.0
925,CNI,2019-12-24,1.0
925,CSTE,2020-02-15,1.0
925,SSY,2019-09-19,1.0
925,SIX,2019-09-15,1.0
925,HSTO,2018-09-13,1.0
925,MSB,2018-09-12,1.0
925,IIF,2018-05-25,1.0
926,LPI,2020-08-16,1.0
926,NSYS,2020-02-11,1.0
926,BHC,2019-01-17,1.0
926,SCM,2018-10-13,1.0
926,CHD,2020-04-04,1.0
926,BEKE,2020-03-12,1.0
926,BURL,2018-05-05,1.0
926,REGN,2020-03-26,1.0
926,CSTE,2020-10-22,1.0
926,SPSC,2019-03-11,1.0
926,AZPN,2020-06-17,1.0
926,MAYS,2018-01-18,1.0
926,BNTX,2018-07-07,1.0
926,NAVI,2018-10-03,1.0
926,XRX,2018-05-27,1.0
926,SPWH,2019-12-21,1.0
926,EHI,2020-06-29,1.0
927,AIRTP,2020-02-17,1.0
927,CHE,2019-04-06,1.0
927,CINF,2019-03-26,1.0
927,KIM-PM,2018-10-02,1.0
927,NUW,2020-08-02,1.0
927,IGT,2019-08-10,1.0
